,year,month,day,country,region,province_or_state,city,lat,lon,attacktype1,target_type1,group_name,total_perps,weapon_type1,total_killed,total_wounded,deadly_score
536,1970,10,5,Canada,North America,Quebec,Quebec,46.803137,-71.241298,Hostage Taking (Kidnapping),Government (General),Front de Liberation du Quebec (FLQ),-1,Unknown,0,0,0
537,1970,10,5,United States,North America,Illinois,Chicago,41.842602,-87.681229,Bombing/Explosion,Private Citizens & Property,"Weather Underground, Weathermen",-1,Explosives,0,0,0
538,1970,10,5,United States,North America,West Virginia,Bluefield,37.264891,-81.240268,Bombing/Explosion,Educational Institution,Student Radicals,-99,Explosives,0,0,0
539,1970,10,6,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Armed Assault,Military,Turkish People's Liberation Army,-1,Incendiary,0,0,0
540,1970,10,6,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,-1,Explosives,0,0,0
541,1970,10,8,United States,North America,Washington,Seattle,47.610786,-122.331306,Bombing/Explosion,Military,Quartermoon Society,-1,Explosives,0,0,0
542,1970,10,8,United States,North America,California,Santa Barbara,34.419255,-119.698869,Bombing/Explosion,Military,"Weather Underground, Weathermen",-1,Explosives,0,0,0
543,1970,10,8,United States,North America,California,San Rafael,37.97457,-122.532474,Bombing/Explosion,Government (General),"Weather Underground, Weathermen",-1,Explosives,0,0,0
544,1970,10,8,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Educational Institution,"Weather Underground, Weathermen",-1,Explosives,0,0,0
545,1970,10,8,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Business,Tupamaros (Uruguay),-1,Incendiary,0,0,0
546,1970,10,8,West Germany (FRG),Western Europe,Baden-Wurttemberg,Stuttgart,48.777106,9.180769,Bombing/Explosion,Government (Diplomatic),Students for a Democratic Society (SDS) (German),-1,Explosives,0,0,0
547,1970,10,9,United States,North America,Texas,Houston,29.813822,-95.365295,Bombing/Explosion,Telecommunication,Ku Klux Klan,4,Explosives,0,0,0
548,1970,10,10,Canada,North America,Quebec,Saint-Lambert,46.803137,-71.241298,Hostage Taking (Kidnapping),Government (General),Front de Liberation du Quebec (FLQ),4,Firearms,1,0,2
549,1970,10,10,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Hijacking,Airports & Aircraft,Iranians,3,Unknown,0,1,1
550,1970,10,10,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Government (General),"Weather Underground, Weathermen",-99,Explosives,0,0,0
551,1970,10,14,United States,North America,Massachusetts,Cambridge,42.36679,-71.106019,Bombing/Explosion,Educational Institution,"Weather Underground, Weathermen",-1,Explosives,0,0,0
552,1970,10,14,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Police,Unknown,-1,Explosives,-1,-1,-1
553,1970,10,15,United States,North America,Massachusetts,Cambridge,42.36679,-71.106019,Bombing/Explosion,Educational Institution,"Weather Underground, Weathermen",-1,Explosives,0,0,0
554,1970,10,15,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Journalists & Media,Tupamaros (Uruguay),-1,Incendiary,0,0,0
555,1970,10,15,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Business,Tupamaros (Uruguay),-1,Incendiary,0,0,0
556,1970,10,15,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Airports & Aircraft,Tupamaros (Uruguay),-1,Incendiary,0,0,0
557,1970,10,15,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Business,Tupamaros (Uruguay),-1,Incendiary,0,0,0
558,1970,10,15,United States,North America,Missouri,Kansas City,39.176086,-94.574127,Bombing/Explosion,Police,Black Nationalists,-99,Explosives,0,2,2
559,1970,10,16,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Facility/Infrastructure Attack,Government (General),Unknown,-1,Incendiary,-1,-1,-1
560,1970,10,17,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Police,Unknown,-1,Explosives,-1,-1,-1
561,1970,10,18,United States,North America,California,Irvine,33.683734,-117.794609,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,0,0,0
562,1970,10,19,United States,North America,California,Irvine,33.683734,-117.794609,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,0,0,0
563,1970,10,20,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,0,0,0
564,1970,10,20,United States,North America,Illinois,Cairo,37.005105,-89.176269,Facility/Infrastructure Attack,Government (General),Black Nationalists,-99,Incendiary,0,0,0
565,1970,10,21,Australia,Australasia & Oceania,Victoria,Melbourne,-37.813187,144.96298,Bombing/Explosion,Government (Diplomatic),Croatian Nationalists,-1,Explosives,0,0,0
566,1970,10,21,United States,North America,Illinois,Cairo,37.005105,-89.176269,Armed Assault,Police,Black Nationalists,-99,Firearms,0,0,0
567,1970,10,22,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Religious Figures/Institutions,Black Liberation Army,-1,Explosives,0,0,0
568,1970,10,24,United States,North America,Michigan,Detroit,42.331685,-83.047924,Armed Assault,Police,National Committee to Combat Fascism,-1,Firearms,1,0,2
569,1970,10,24,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,Unarmed Assault,Educational Institution,Unknown,25,Chemical,0,0,0
570,1970,10,24,United States,North America,Illinois,Cairo,37.005105,-89.176269,Facility/Infrastructure Attack,Business,Black Nationalists,-99,Incendiary,0,0,0
571,1970,10,24,United States,North America,Illinois,Cairo,37.005105,-89.176269,Armed Assault,Police,Black Panthers,16,Firearms,0,2,2
572,1970,10,25,United States,North America,District of Columbia,Washington,38.908642,-77.015381,Bombing/Explosion,Government (General),Unknown,-99,Explosives,0,1,1
573,1970,10,26,United States,North America,California,Irvine,33.683734,-117.794609,Facility/Infrastructure Attack,Business,Unknown,-1,Incendiary,0,0,0
574,1970,10,27,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Assassination,Private Citizens & Property,Unknown,-1,Unknown,1,0,2
575,1970,10,27,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
576,1970,10,27,United Kingdom,Western Europe,England,London,51.504387,-0.140041,Facility/Infrastructure Attack,Airports & Aircraft,1st of May Group,-1,Incendiary,0,0,0
577,1970,10,28,United States,North America,Florida,Stuart,27.19999,-80.255359,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
578,1970,10,28,United States,North America,Wisconsin,Whitefish Bay,43.111261,-87.898632,Bombing/Explosion,Police,Left-Wing Militants,-99,Explosives,0,0,0
579,1970,10,29,United States,North America,California,El Toro,33.62905,-117.691249,Facility/Infrastructure Attack,Military,Left-Wing Militants,2,Incendiary,0,0,0
580,1970,10,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
581,1970,10,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Police,Left-Wing Militants,-99,Explosives,0,0,0
582,1970,10,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
583,1970,10,30,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Unknown,Left-Wing Militants,-99,Explosives,0,0,0
584,1970,11,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,4,Unknown,0,0,0
585,1970,11,1,Pakistan,South Asia,Sindh,Karachi,24.891115,67.143311,Assassination,Government (Diplomatic),Unknown,1,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",4,20,28
586,1970,11,1,United States,North America,California,Fresno,36.740685,-119.785734,Bombing/Explosion,Journalists & Media,Unknown,-1,Explosives,0,0,0
587,1970,11,1,United States,North America,California,Fresno,36.740685,-119.785734,Bombing/Explosion,Military,Unknown,-1,Explosives,0,0,0
588,1970,11,1,United States,North America,Pennsylvania,New Castle,41.001845,-80.34724,Armed Assault,Private Citizens & Property,White extremists,-99,Firearms,1,0,2
589,1970,11,1,United States,North America,Michigan,Ann Arbor,42.278044,-83.738224,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
590,1970,11,2,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Armed Assault,Private Citizens & Property,Montoneros (Argentina),7,Firearms,0,0,0
591,1970,11,2,Argentina,South America,Buenos Aires,Ensenada,-34.864823,-57.908519,Armed Assault,Private Citizens & Property,Montoneros (Argentina),11,Firearms,0,0,0
592,1970,11,7,East Germany (GDR),Eastern Europe,Berlin,Berlin,52.50153,13.401851,Bombing/Explosion,Religious Figures/Institutions,Unknown,-1,Explosives,-1,-1,-1
593,1970,11,7,United States,North America,Illinois,Cairo,37.005105,-89.176269,Facility/Infrastructure Attack,Business,Black Nationalists,-99,Incendiary,0,0,0
594,1970,11,7,United States,North America,Minnesota,Minneapolis,44.964985,-93.260193,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
595,1970,11,8,United States,North America,Illinois,Cairo,37.005105,-89.176269,Armed Assault,Private Citizens & Property,White extremists,-99,Firearms,1,0,2
596,1970,11,9,West Germany (FRG),Western Europe,Hesse,Frankfurt,50.11797,8.644191,Armed Assault,Military,Baader-Meinhof Group,-1,Incendiary,0,0,0
597,1970,11,10,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Facility/Infrastructure Attack,Airports & Aircraft,Unknown,1,Incendiary,0,0,0
598,1970,11,12,United States,North America,Illinois,Chicago,41.842602,-87.681229,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,1,Incendiary,0,0,0
599,1970,11,14,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Armed Commandos of Liberation,-1,Explosives,0,0,0
600,1970,11,14,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Armed Commandos of Liberation,-1,Explosives,0,0,0
601,1970,11,14,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Armed Commandos of Liberation,-1,Explosives,0,0,0
602,1970,11,14,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Business,Armed Commandos of Liberation,-1,Explosives,0,0,0
603,1970,11,15,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Assassination,Police,Argentine Liberation Front (FAL),-1,Firearms,1,0,2
604,1970,11,15,United States,North America,Florida,St. Petersburg,27.771185,-82.639319,Unarmed Assault,Police,Black Nationalists,12,Melee,0,2,2
605,1970,11,16,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Armed Assault,Private Citizens & Property,Irish Republican Army (IRA),-1,Firearms,2,-1,-1
606,1970,11,18,United States,North America,Florida,St. Petersburg,27.807403,-82.689767,Facility/Infrastructure Attack,Police,Left-Wing Militants,-99,Incendiary,0,0,0
607,1970,11,20,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Bombing/Explosion,Government (General),Peronist Armed Forces (FAP),-1,Explosives,0,0,0
608,1970,11,20,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Bombing/Explosion,Government (General),Peronist Armed Forces (FAP),4,Explosives,0,0,0
609,1970,11,20,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,Armed Assault,Military,Peronist Armed Forces (FAP),2,Firearms,0,0,0
610,1970,11,21,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Turkish People's Liberation Army,-1,Explosives,0,0,0
611,1970,11,21,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Business,Tupamaros (Uruguay),5,Firearms,-1,-1,-1
612,1970,11,21,United States,North America,Oregon,Portland,45.511795,-122.675629,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,1,1
613,1970,11,21,United States,North America,Tennessee,Chattanooga,35.04644,-85.309464,Bombing/Explosion,Private Citizens & Property,Strikers,-99,Explosives,0,0,0
614,1970,11,22,Philippines,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,0,0,0
615,1970,11,22,United States,North America,Florida,St. Petersburg,27.771185,-82.639319,Bombing/Explosion,Unknown,Left-Wing Militants,1,Explosives,0,0,0
616,1970,11,23,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Government (Diplomatic),Armed Commandos of Liberation,-1,Explosives,0,0,0
617,1970,11,23,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,-1,-1,-1
618,1970,11,25,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Airports & Aircraft,Jewish Defense League (JDL),-1,Explosives,0,0,0
619,1970,11,25,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Tourists,Jewish Defense League (JDL),-1,Explosives,0,0,0
620,1970,11,25,United States,North America,California,Berkeley,37.874043,-122.280022,Bombing/Explosion,Educational Institution,Student Radicals,-99,Explosives,0,0,0
621,1970,11,25,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,Bombing/Explosion,Military,Armed Commandos of Liberation,-99,Explosives,0,0,0
622,1970,11,28,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Facility/Infrastructure Attack,Business,Tupamaros (Uruguay),4,Incendiary,0,0,0
623,1970,11,29,West Germany (FRG),Western Europe,Hesse,Frankfurt,50.11797,8.644191,Armed Assault,Military,Unknown,-1,Incendiary,0,0,0
624,1970,11,29,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Business,Tupamaros (Uruguay),5,Firearms,0,0,0
625,1970,12,1,Spain,Western Europe,Gipuzcoa,Donostia-San Sebastian,43.291618,-1.977903,Hostage Taking (Kidnapping),Government (Diplomatic),Basque Fatherland and Freedom (ETA),-1,Unknown,0,0,0
626,1970,12,1,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Business,Tupamaros (Uruguay),-1,Explosives,0,0,0
627,1970,12,1,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Business,Tupamaros (Uruguay),5,Explosives,0,0,0
628,1970,12,1,United States,North America,Oregon,Eugene,44.04483,-123.072606,Bombing/Explosion,Educational Institution,Student Radicals,-99,Explosives,0,0,0
629,1970,12,7,Brazil,South America,Rio de Janeiro,Rio de Janeiro,-22.908278,-43.197026,Hostage Taking (Kidnapping),Government (Diplomatic),Popular Revolutionary Vanguard (VPR),-1,Unknown,1,0,2
630,1970,12,11,United States,North America,Kansas,Lawrence,38.973065,-95.236534,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,0,3,3
631,1970,12,11,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Business,Tupamaros (Uruguay),4,Explosives,0,0,0
632,1970,12,13,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Business,Tupamaros (Uruguay),6,Explosives,0,0,0
633,1970,12,14,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Business,Armed Revolutionary Independence Movement (MIRA),-1,Explosives,0,0,0
634,1970,12,14,United States,North America,Connecticut,Bridgeport,41.18188,-73.191269,Facility/Infrastructure Attack,NGO,Armed Revolutionary Independence Movement (MIRA),-99,Incendiary,0,0,0
635,1970,12,15,United States,North America,California,Isla Vista,34.41217,-119.85704,Bombing/Explosion,Business,Unknown,-1,Explosives,0,0,0
636,1970,12,15,United States,North America,Connecticut,Storrs,41.807741,-72.25398,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
637,1970,12,16,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Educational Institution,Tupamaros (Uruguay),5,Explosives,0,0,0
638,1970,12,16,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Assassination,Journalists & Media,Tupamaros (Uruguay),5,Firearms,0,0,0
639,1970,12,16,United States,North America,Florida,Hollywood,26.011201,-80.14949,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
640,1970,12,17,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Bombing/Explosion,Business,Tupamaros (Uruguay),5,Explosives,0,0,0
641,1970,12,18,United States,North America,California,San Mateo,37.54703,-122.314834,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
642,1970,12,22,United States,North America,Wisconsin,Whitefish Bay,43.113655,-87.900289,Bombing/Explosion,Military,Left-Wing Militants,1,Explosives,0,0,0
643,1970,12,23,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Armed Assault,Private Citizens & Property,Irish Republican Extremists,-1,Firearms,1,-1,-1
644,1970,12,24,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
645,1970,12,27,United States,North America,Georgia,College Park,33.655968,-84.448957,Bombing/Explosion,Military,Left-Wing Militants,2,Explosives,0,1,1
646,1970,12,29,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Armed Assault,Police,Turkish People's Liberation Army,-1,Firearms,0,1,1
647,1970,12,29,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,Armed Assault,Business,Revolutionary Armed Forces- Argentina (FAR-A),4,Firearms,0,0,0
648,1970,12,30,Spain,Western Europe,Burgos,Berberana,42.919882,-3.060073,Bombing/Explosion,Telecommunication,GAC,-1,Explosives,0,0,0
649,1970,12,31,West Germany (FRG),Western Europe,Baden-Wurttemberg,Wiesloch,49.294642,8.69774,Armed Assault,Business,Socialist Patients' Collective (SPK),-1,Firearms,-1,-1,-1
650,1970,12,31,United States,North America,California,El Monte,34.06857,-118.027606,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
651,1971,1,1,United States,North America,North Carolina,Mount Gilead,35.214905,-80.001234,Facility/Infrastructure Attack,Private Citizens & Property,White extremists,-99,Incendiary,0,0,0
652,1971,1,4,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Police,Unknown,-1,Explosives,-1,-1,-1
653,1971,1,5,United States,North America,California,Claremont,34.0961,-117.716404,Facility/Infrastructure Attack,Military,Student Radicals,-99,Incendiary,0,0,0
654,1971,1,5,United States,North America,California,Oxnard,34.20034,-119.180439,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
655,1971,1,6,United States,North America,California,Pomona,34.05483,-117.750034,Facility/Infrastructure Attack,NGO,Black Nationalists,-99,Incendiary,0,0,0
656,1971,1,7,Turkey,Middle East & North Africa,Malatya,Malatya,38.355879,38.296474,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
657,1971,1,8,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Hostage Taking (Kidnapping),Government (Diplomatic),Tupamaros (Uruguay),4,Unknown,0,0,0
658,1971,1,8,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Police,Unknown,-1,Explosives,-1,-1,-1
659,1971,1,8,United States,North America,District of Columbia,Washington,38.908642,-77.015381,Bombing/Explosion,Government (Diplomatic),Jewish Defense League (JDL),-1,Explosives,0,0,0
660,1971,1,9,United States,North America,California,Pomona,34.038254,-117.752109,Facility/Infrastructure Attack,Educational Institution,Black Nationalists,-99,Incendiary,0,0,0
661,1971,1,9,United States,North America,California,Pomona,34.055103,-117.749991,Facility/Infrastructure Attack,Educational Institution,Black Nationalists,-99,Incendiary,0,0,0
662,1971,1,11,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Assassination,Police,Tupamaros (Uruguay),4,Firearms,1,0,2
663,1971,1,11,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Armed Assault,Business,Turkish People's Liberation Army,-1,Firearms,-1,-1,-1
664,1971,1,11,United States,North America,California,Pomona,34.055103,-117.749991,Facility/Infrastructure Attack,Educational Institution,Black Nationalists,-99,Incendiary,0,0,0
665,1971,1,12,United States,North America,California,Rolling Hills Estates,33.78359,-118.353879,Facility/Infrastructure Attack,Government (General),Left-Wing Militants,-99,Incendiary,0,0,0
666,1971,1,13,United States,North America,California,San Francisco,37.755363,-122.443352,Armed Assault,Police,Black Liberation Army,-1,Firearms,1,0,2
667,1971,1,13,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Facility/Infrastructure Attack,Police,Unknown,-1,Incendiary,-1,-1,-1
668,1971,1,15,Zambia,Sub-Saharan Africa,Unknown,Unknown,0.0,0.0,Hostage Taking (Kidnapping),Government (General),Revolutionary Committee of Mozambique (COREMO),-1,Unknown,1,0,2
669,1971,1,15,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Military,Left-Wing Militants,1,Explosives,0,2,2
670,1971,1,15,United States,North America,New York,New York City,40.697132,-73.931351,Bombing/Explosion,Military,Left-Wing Militants,-99,Explosives,0,0,0
671,1971,1,16,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Government (Diplomatic),Unknown,-1,Explosives,-1,-1,-1
672,1971,1,17,United States,North America,New York,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,Government (Diplomatic),Unknown,-1,Incendiary,0,0,0
673,1971,1,19,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Police,Black Nationalists,-99,Explosives,0,0,0
674,1971,1,19,United States,North America,California,San Francisco,37.755363,-122.443352,Bombing/Explosion,Government (General),Left-Wing Militants,-99,Explosives,0,0,0
675,1971,1,19,United States,North America,Ohio,Cleveland,41.479561,-81.675461,Facility/Infrastructure Attack,Private Citizens & Property,Strikers,-99,Incendiary,0,0,0
676,1971,1,21,Guatemala,Central America & Caribbean,Unknown,Unknown,0.0,0.0,Armed Assault,Educational Institution,Unknown,-1,Firearms,-1,-1,-1
677,1971,1,22,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (Diplomatic),Turkish People's Liberation Army,-1,Explosives,0,0,0
678,1971,1,22,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Unknown,-1,Explosives,0,0,0
679,1971,1,22,Ethiopia,Sub-Saharan Africa,Amhara,Bahar Dar,11.583513,37.397019,Hijacking,Airports & Aircraft,Eritrean Liberation Front,4,Unknown,0,0,0
680,1971,1,24,Argentina,South America,Buenos Aires,Banfield,-34.68631,-58.528473,Armed Assault,Business,Peronist Armed Forces (FAP),3,Firearms,0,0,0
681,1971,1,24,United States,North America,New York,New York City,40.697132,-73.931351,Armed Assault,Police,Black Liberation Army,1,Melee,1,1,3
682,1971,1,25,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Facility/Infrastructure Attack,Government (Diplomatic),Turkish People's Liberation Army,2,Incendiary,0,0,0
683,1971,1,25,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
684,1971,1,26,United States,North America,Florida,West Palm Beach,26.714388,-80.052689,Bombing/Explosion,Educational Institution,Black Nationalists,-99,Explosives,0,0,0
685,1971,1,27,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Educational Institution,Tupamaros (Uruguay),4,Firearms,0,0,0
686,1971,1,27,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Journalists & Media,Tupamaros (Uruguay),4,Firearms,0,0,0
687,1971,1,27,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Armed Assault,Educational Institution,Tupamaros (Uruguay),5,Firearms,0,0,0
688,1971,1,27,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Private Citizens & Property,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
689,1971,1,28,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,Armed Assault,Educational Institution,Tony El Pelou Band,8,Firearms,0,0,0
690,1971,1,28,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,Armed Assault,Journalists & Media,Tony El Pelou Band,8,Firearms,0,0,0
691,1971,1,29,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,Bombing/Explosion,Government (General),Unknown,-1,Explosives,0,0,0
692,1971,1,29,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Government (General),Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
693,1971,1,29,United States,North America,California,Los Angeles,34.097866,-118.407379,Bombing/Explosion,Government (General),Chicano Liberation Front,-1,Explosives,1,0,2
694,1971,1,29,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,Bombing/Explosion,Business,Revolutionary Armed Forces- Argentina (FAR-A),-1,Explosives,-1,-1,-1
695,1971,2,2,Turkey,Middle East & North Africa,Izmir,Izmir,38.395649,27.135641,Bombing/Explosion,Government (General),Turkish People's Liberation Army,-1,Explosives,-1,-1,-1
696,1971,2,2,Turkey,Middle East & North Africa,Izmir,Izmir,38.395649,27.135641,Bombing/Explosion,Military,Turkish People's Liberation Army,-1,Explosives,0,0,0
697,1971,2,3,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,Hostage Taking (Kidnapping),Business,Tupamaros (Uruguay),4,Unknown,-1,-1,-1
698,1971,2,4,United States,North America,California,Oakland,37.791927,-122.225906,Bombing/Explosion,Military,BAY Bombers,-1,Explosives,-1,-1,-1
699,1971,2,4,United States,North America,North Carolina,Charlotte,35.2225,-80.837539,Facility/Infrastructure Attack,Government (General),White extremists,-99,Incendiary,0,0,0
700,1971,2,5,United States,North America,California,Santa Barbara,34.419255,-119.698869,Facility/Infrastructure Attack,Military,Unknown,-1,Incendiary,0,0,0
701,1971,2,6,West Germany (FRG),Western Europe,Hesse,Frankfurt,50.11797,8.644191,Bombing/Explosion,Educational Institution,Unknown,-1,Explosives,-1,-1,-1
702,1971,2,6,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Assassination,Military,Irish Republican Army (IRA),-1,Firearms,1,-1,-1
703,1971,2,7,United Kingdom,Western Europe,Northern Ireland,Nutt's Corner,54.63797,-6.14485,Assassination,Private Citizens & Property,Irish Republican Extremists,-1,Firearms,1,-1,-1
704,1971,2,8,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,Bombing/Explosion,Military,Turkish People's Liberation Army,1,Explosives,0,0,0
705,1971,2,8,Iran,Middle East & North Africa,Gilan,Unknown,37.146795,49.536102,Armed Assault,Police,Unknown,-1,Firearms,-1,-1,-1
706,1971,2,9,United Kingdom,Western Europe,Northern Ireland,Trillick,54.452223,-7.486124,Bombing/Explosion,Military,Irish Republican Army (IRA),-1,Explosives,5,-1,-1
707,1971,2,9,United States,North America,Florida,West Palm Beach,26.714388,-80.052689,Bombing/Explosion,Educational Institution,Black Nationalists,-99,Explosives,0,0,0
